Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
365,Corey Brewer,32,PHI,SF,7,3,140,10.8,.484,.286,.265,3.1,9.6,6.4,10.0,4.0,1.1,12.8,18.8,-0.1,0.2,0.1,.044,-5.1,1.5,-3.6,-0.1,,breweco01
365,Corey Brewer,32,SAC,SF,24,0,352,12.0,.562,.405,.405,6.3,11.1,8.6,10.3,2.6,1.2,11.2,11.5,0.5,0.4,0.8,.115,-2.0,1.6,-0.4,0.1,,breweco01
366,Greg Monroe,28,3TM,C,43,2,480,16.0,.521,.026,.381,15.4,22.9,19.3,8.1,1.4,1.4,12.7,22.6,0.4,0.7,1.1,.108,-2.0,-1.3,-3.2,-0.1,,monrogr01
366,Greg Monroe,28,TOR,C,38,2,423,13.5,.487,.025,.379,15.7,23.8,19.9,5.4,1.5,1.6,14.2,22.2,-0.1,0.7,0.6,.071,-3.5,-1.4,-5.0,-0.3,,monrogr01
366,Greg Monroe,28,BOS,C,2,0,5,60.2,.600,.000,.000,63.9,0.0,32.0,73.4,0.0,0.0,0.0,43.1,0.1,0.0,0.1,.534,28.0,-2.8,25.2,0.0,,monrogr01
366,Greg Monroe,28,PHI,C,3,0,52,31.7,.736,.043,.478,8.4,17.8,13.2,23.5,0.9,0.0,3.5,23.2,0.4,0.0,0.4,.370,7.8,0.4,8.2,0.1,,monrogr01
367,Raul Neto,26,UTA,PG,37,1,474,13.5,.558,.373,.205,1.4,12.6,7.1,28.7,1.4,0.7,16.6,19.0,0.5,0.6,1.1,.116,-1.1,0.8,-0.3,0.2,,netora01
368,Justin Anderson,25,ATL,SF,48,4,463,11.2,.516,.490,.223,5.3,13.9,9.5,6.9,2.2,2.4,11.8,17.2,0.1,0.4,0.4,.043,-2.4,-0.3,-2.7,-0.1,,anderju01
369,Ryan Broekhoff,28,DAL,SG,42,0,453,10.7,.621,.738,.151,1.9,12.9,7.4,7.2,0.6,0.8,10.6,14.3,0.5,0.3,0.8,.086,-0.5,-0.5,-1.0,0.1,,broekry01
370,Moritz Wagner,21,LAL,C,43,5,446,10.1,.533,.450,.310,4.0,15.4,9.8,7.4,1.1,2.4,16.7,21.7,-0.3,0.5,0.2,.020,-3.9,-0.4,-4.3,-0.3,,wagnemo01
371,Svi Mykhailiuk,21,2TM,SF,42,0,440,6.0,.447,.636,.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16.0,-0.4,0.3,-0.1,-0.012,-3.9,-1.1,-5.0,-0.3,,mykhasv01
371,Svi Mykhailiuk,21,LAL,SF,39,0,420,5.8,.451,.644,.152,2.0,6.3,4.2,10.1,1.4,0.2,12.4,15.9,-0.4,0.3,-0.1,-0.013,-4.1,-1.1,-5.2,-0.3,,mykhasv01
371,Svi Mykhailiuk,21,DET,SF,3,0,20,9.8,.375,.500,.000,5.3,5.7,5.5,28.5,2.5,0.0,11.1,19.4,0.0,0.0,0.0,.016,0.6,-1.1,-0.5,0.0,,mykhasv01
372,Jaron Blossomgame,25,CLE,SF,27,4,439,10.2,.510,.368,.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,0.2,0.1,0.3,.030,-1.9,-1.8,-3.8,-0.2,,blossja01
373,Frank Mason III,24,SAC,PG,38,0,435,12.4,.502,.379,.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,0.0,0.3,0.3,.033,-1.9,-1.3,-3.1,-0.1,,masonfr01
374,Jaylen Adams,22,ATL,PG,34,1,428,7.6,.474,.673,.082,2.6,12.3,7.4,19.8,1.5,1.0,19.7,13.5,-0.1,0.2,0.1,.011,-3.8,-0.5,-4.3,-0.2,,adamsja01
375,Courtney Lee,33,2TM,SG,34,6,428,10.3,.492,.426,.163,2.2,11.2,6.7,12.8,2.4,0.6,9.2,15.3,0.1,0.4,0.4,.050,-3.4,0.8,-2.5,-0.1,,leeco01
375,Courtney Lee,33,NYK,SG,12,2,160,13.7,.527,.340,.298,3.8,14.1,8.8,15.1,2.4,1.1,8.6,15.5,0.2,0.1,0.3,.087,-1.8,1.1,-0.8,0.0,,leeco01
375,Courtney Lee,33,DAL,SG,22,4,268,8.3,.470,.476,.085,1.2,9.5,5.4,11.4,2.4,0.3,9.6,15.1,-0.1,0.3,0.2,.028,-4.3,0.7,-3.6,-0.1,,leeco01
376,Markelle Fultz,20,PHI,SG,19,15,427,10.5,.452,.090,.239,6.6,10.6,8.7,19.5,1.9,0.9,12.7,19.3,-0.1,0.4,0.3,.035,-3.3,0.2,-3.1,-0.1,,fultzma01
377,Grayson Allen,23,UTA,SG,38,2,416,7.5,.516,.556,.337,0.8,5.1,3.0,8.9,0.7,1.1,13.9,24.4,-0.4,0.4,0.0,.002,-4.2,-2.1,-6.3,-0.5,,allengr01
378,Kadeem Allen,26,NYK,PG,19,1,416,16.2,.574,.255,.383,2.0,11.1,6.4,28.7,1.9,0.8,13.6,19.6,0.7,0.2,1.0,.111,0.2,0.3,0.5,0.3,,allenka01
379,Donte DiVincenzo,22,MIL,SG,27,0,411,9.1,.507,.669,.097,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,0.0,0.6,0.6,.069,-2.8,0.6,-2.2,0.0,,divindo01
380,Damian Jones,23,GSW,C,24,22,410,15.3,.720,.000,.500,8.4,11.0,9.8,8.7,1.4,5.1,15.1,11.1,1.0,0.5,1.5,.173,-0.6,1.7,1.1,0.3,,jonesda03
381,Jon Leuer,29,DET,PF,41,1,402,13.2,.616,.097,.274,7.1,19.8,13.2,5.5,1.5,0.8,15.4,16.1,0.4,0.5,0.9,.110,-2.8,0.4,-2.5,0.0,,leuerjo01
382,Salah Mejri,32,DAL,C,36,4,399,16.1,.559,.304,.286,9.7,25.3,17.6,13.2,1.2,5.5,14.3,15.8,0.5,0.6,1.1,.136,-1.1,1.9,0.8,0.3,,mejrisa01
383,Patrick McCaw,23,2TM,SG,29,1,397,7.5,.532,.444,.238,2.0,10.9,6.5,9.2,2.8,0.4,19.6,9.4,0.0,0.5,0.5,.065,-4.8,1.9,-3.0,-0.1,,mccawpa01
383,Patrick McCaw,23,CLE,SG,3,0,53,-0.7,.278,.444,.000,0.0,6.6,3.1,4.9,1.9,0.0,25.0,9.9,-0.2,0.0,-0.2,-0.137,-7.8,-3.2,-11.0,-0.1,,mccawpa01
383,Patrick McCaw,23,TOR,SG,26,1,344,8.7,.569,.444,.278,2.3,11.6,7.1,9.8,2.9,0.5,18.8,9.3,0.2,0.5,0.7,.096,-4.4,2.7,-1.7,0.0,,mccawpa01
384,Luol Deng,33,MIN,SF,22,2,392,14.6,.588,.373,.297,5.4,14.6,10.0,6.5,1.8,1.7,9.5,15.8,0.5,0.3,0.8,.101,0.2,-0.3,0.0,0.2,,denglu01
385,MarShon Brooks,30,MEM,SG,29,0,387,11.6,.518,.320,.195,3.4,9.7,6.5,11.0,1.2,1.0,10.3,23.6,-0.2,0.3,0.1,.018,-1.9,-1.1,-3.0,-0.1,,brookma01
386,Raymond Felton,34,OKC,PG,33,0,379,11.2,.505,.452,.096,1.1,8.4,4.6,18.7,1.2,1.3,9.0,16.6,0.3,0.4,0.7,.087,-1.7,0.4,-1.3,0.1,,feltora01
387,Damion Lee,26,GSW,SG,32,0,375,11.9,.578,.535,.173,2.4,15.3,9.1,4.5,1.6,0.0,7.4,16.8,0.3,0.4,0.7,.090,-1.2,-1.1,-2.2,0.0,,leeda03
388,Johnathan Williams,23,LAL,C,24,0,372,15.1,.599,.018,.436,13.6,13.9,13.7,4.9,1.0,1.5,10.9,16.4,0.7,0.3,1.0,.135,-2.0,-1.1,-3.2,-0.1,,willijo04
389,Michael Carter-Williams,27,2TM,PG,28,1,372,14.7,.458,.309,.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,0.2,0.6,0.8,.099,-1.4,2.2,0.8,0.3,,cartemi01
389,Michael Carter-Williams,27,HOU,PG,16,1,145,12.7,.476,.311,.426,2.2,7.8,5.0,22.7,3.0,3.5,12.1,24.7,0.0,0.2,0.1,.044,-2.8,1.2,-1.6,0.0,,cartemi01
389,Michael Carter-Williams,27,ORL,PG,12,0,227,16.1,.440,.306,.435,7.4,19.6,13.5,28.9,2.4,3.3,11.9,16.1,0.2,0.4,0.6,.134,-0.5,2.9,2.4,0.3,,cartemi01
390,Kyle O'Quinn,28,IND,C,45,3,371,16.8,.537,.088,.154,8.9,26.4,17.8,22.4,1.2,6.0,17.6,20.8,0.2,0.8,1.0,.125,-2.5,3.0,0.4,0.2,,oquinky01
391,Pau Gasol,38,2TM,C,30,6,360,16.7,.529,.138,.426,6.7,34.2,20.6,19.1,0.7,3.5,12.5,15.6,0.5,0.5,1.1,.142,1.0,2.1,3.1,0.5,,gasolpa01
391,Pau Gasol,38,SAS,C,27,6,330,18.0,.544,.114,.432,7.3,34.4,21.0,20.2,0.7,3.6,11.8,15.8,0.6,0.5,1.1,.160,1.6,2.3,3.9,0.5,,gasolpa01
391,Pau Gasol,38,MIL,C,3,0,30,1.7,.291,.500,.333,0.0,31.9,16.9,7.7,0.0,2.8,22.5,12.4,-0.1,0.1,0.0,-0.063,-5.3,0.6,-4.7,0.0,,gasolpa01
392,Brad Wanamaker,29,BOS,PG,36,0,343,14.3,.597,.371,.267,0.9,11.8,6.4,22.5,1.7,0.5,13.9,17.1,0.6,0.4,1.0,.134,-1.3,0.7,-0.7,0.1,,wanambr01
393,Channing Frye,35,CLE,C,36,6,341,8.9,.524,.675,.120,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,0.1,0.0,0.1,.016,-1.7,-1.8,-3.5,-0.1,,fryech01
394,Jordan McRae,27,WAS,SG,27,0,333,14.3,.550,.269,.269,1.9,11.3,6.5,13.2,1.8,1.8,9.4,20.4,0.3,0.2,0.5,.066,-0.9,-0.8,-1.7,0.0,,mcraejo01
395,John Jenkins,27,2TM,SG,26,0,333,9.7,.536,.552,.171,1.8,10.0,5.8,9.9,0.0,0.5,7.4,15.7,0.2,0.0,0.2,.031,-1.0,-2.4,-3.4,-0.1,,jenkijo01
395,John Jenkins,27,WAS,SG,4,0,14,20.5,1.500,1.000,.000,0.0,7.9,3.9,9.9,0.0,0.0,0.0,6.1,0.1,0.0,0.1,.202,7.6,-1.0,6.6,0.0,,jenkijo01
395,John Jenkins,27,NYK,SG,22,0,319,9.3,.518,.544,.175,1.9,10.1,5.9,9.9,0.0,0.5,7.5,16.1,0.2,0.0,0.2,.024,-1.4,-2.5,-3.9,-0.2,,jenkijo01
396,Dillon Brooks,23,MEM,SF,18,0,330,7.6,.499,.328,.246,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,-0.3,0.3,0.0,-0.004,-5.0,-1.2,-6.3,-0.4,,brookdi01
397,Jarell Martin,24,ORL,PF,42,1,328,9.4,.528,.548,.106,3.5,20.5,11.9,7.8,0.4,2.0,9.2,15.9,0.1,0.4,0.5,.073,-3.7,-0.2,-3.9,-0.2,,martija01
398,Ryan Anderson,30,2TM,PF,25,8,322,4.6,.414,.580,.232,6.1,12.5,9.2,7.8,0.6,0.3,15.5,12.0,-0.3,0.0,-0.2,-0.035,-4.5,-1.9,-6.4,-0.4,,anderry01
398,Ryan Anderson,30,PHO,PF,15,8,278,4.6,.423,.567,.233,5.5,12.5,9.0,8.1,0.5,0.3,15.4,12.1,-0.2,0.0,-0.2,-0.039,-4.5,-1.9,-6.3,-0.3,,anderry01
398,Ryan Anderson,30,MIA,PF,10,0,44,4.5,.354,.667,.222,9.7,12.1,10.9,5.8,1.1,0.0,16.8,11.6,0.0,0.0,0.0,-0.009,-4.6,-1.9,-6.5,0.0,,anderry01
399,Ekpe Udoh,31,UTA,C,51,1,320,20.9,.698,.000,.417,9.3,20.9,15.2,12.8,1.5,7.7,13.2,13.1,0.9,0.7,1.6,.238,0.8,3.9,4.7,0.5,,udohek01
400,Jerome Robinson,21,LAC,SG,33,0,320,7.2,.491,.518,.082,1.0,12.2,6.8,8.3,1.6,0.7,10.2,16.7,-0.2,0.3,0.1,.012,-4.2,-0.5,-4.7,-0.2,,robinje01
401,Sindarius Thornwell,24,LAC,SG,64,1,313,5.2,.485,.306,.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0.0,.004,-5.8,1.0,-4.7,-0.2,,thornsi01
402,Troy Williams,24,SAC,SF,21,0,312,10.5,.531,.449,.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15.0,0.1,0.3,0.4,.064,-2.4,0.0,-2.4,0.0,,willitr02
403,Alex Poythress,25,ATL,PF,21,1,305,12.2,.571,.284,.358,9.8,16.6,13.1,7.7,0.6,2.8,12.2,14.2,0.4,0.2,0.5,.086,-2.5,-1.0,-3.5,-0.1,,poythal01
404,Carmelo Anthony,34,HOU,PF,10,2,294,10.9,.513,.529,.182,3.3,17.3,10.2,2.6,0.7,2.0,5.8,20.5,0.1,0.2,0.3,.048,-1.3,-1.4,-2.7,-0.1,,anthoca01
405,Quincy Pondexter,30,SAS,SF,53,0,292,13.2,.641,.310,.724,3.0,14.1,8.6,10.6,1.8,0.3,14.5,13.5,0.5,0.3,0.8,.128,-1.6,0.7,-0.9,0.1,,pondequ01
406,Robert Williams,21,BOS,C,32,2,283,18.8,.703,.000,.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,.201,-1.7,3.4,1.8,0.3,,williro04
407,Michael Beasley,30,LAL,PF,26,2,277,15.9,.532,.111,.255,4.9,17.2,11.2,14.8,1.5,3.0,13.7,29.5,-0.1,0.4,0.2,.039,-1.9,0.5,-1.5,0.0,,beaslmi01
408,Shake Milton,22,PHI,SG,20,0,268,9.3,.483,.506,.080,3.7,10.0,6.9,9.2,1.4,2.3,6.2,15.0,0.1,0.3,0.3,.059,-2.6,-0.6,-3.2,-0.1,,miltosh01
409,Cameron Reynolds,23,MIN,SG,19,0,259,10.4,.580,.654,.115,1.6,11.3,6.4,6.8,1.1,0.7,5.7,14.1,0.3,0.1,0.4,.078,-1.3,-1.2,-2.5,0.0,,reynoca01
410,Henry Ellenson,22,2TM,PF,19,0,259,13.1,.538,.400,.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,0.2,0.2,0.4,.077,-1.0,-0.5,-1.5,0.0,,ellenhe01
410,Henry Ellenson,22,DET,PF,2,0,25,14.8,.551,.400,.200,0.0,40.9,19.7,6.2,0.0,0.0,0.0,18.8,0.0,0.0,0.1,.149,2.1,0.2,2.2,0.0,,ellenhe01
410,Henry Ellenson,22,NYK,PF,17,0,234,12.9,.536,.400,.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,0.1,0.2,0.3,.070,-1.4,-0.5,-1.9,0.0,,ellenhe01
411,Julian Washburn,27,MEM,SF,18,3,254,6.5,.402,.500,.083,3.5,14.8,9.1,7.7,2.5,0.7,12.3,10.0,-0.2,0.3,0.1,.023,-5.1,0.5,-4.6,-0.2,,washbju01
412,Guerschon Yabusele,23,BOS,PF,41,1,251,12.4,.542,.364,.286,9.8,12.8,11.3,8.2,1.5,2.5,14.8,17.5,0.2,0.3,0.5,.090,-2.5,-0.2,-2.7,0.0,,yabusgu01
413,Christian Wood,23,2TM,PF,21,2,251,21.9,.607,.222,.479,7.2,26.5,17.0,4.8,1.3,3.2,10.7,26.1,0.4,0.3,0.8,.151,1.4,-1.0,0.4,0.1,,woodch01
413,Christian Wood,23,MIL,PF,13,0,62,17.1,.585,.200,.600,7.0,24.7,16.4,4.6,0.0,0.0,8.7,23.4,0.1,0.1,0.2,.146,0.3,-1.5,-1.3,0.0,,woodch01
413,Christian Wood,23,NOP,PF,8,2,189,23.4,.613,.228,.446,7.2,27.0,17.3,4.9,1.7,4.3,11.3,26.9,0.3,0.3,0.6,.152,1.7,-0.8,0.9,0.1,,woodch01
414,Deonte Burton,25,OKC,SG,32,0,240,7.0,.470,.329,.146,1.7,10.7,6.0,5.0,1.2,2.8,9.3,16.3,-0.2,0.3,0.1,.027,-4.9,0.6,-4.3,-0.1,,burtode02
415,Dwight Howard,33,WAS,C,9,9,230,17.4,.638,.000,.696,11.1,28.3,19.6,2.6,1.4,1.5,15.1,19.6,0.4,0.2,0.6,.124,-1.3,-1.7,-3.0,-0.1,,howardw01
416,J.R. Smith,33,CLE,SG,11,4,222,7.8,.444,.494,.127,0.0,9.4,4.5,13.8,2.5,1.2,11.7,18.6,-0.3,0.1,-0.2,-0.038,-3.7,0.5,-3.2,-0.1,,smithjr01
417,Isaiah Hartenstein,20,HOU,PF,28,0,221,10.0,.562,.146,.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,0.2,0.3,0.5,.101,-5.1,1.2,-3.9,-0.1,,harteis01
418,Jalen Jones,25,CLE,SF,16,0,214,11.7,.548,.452,.435,5.5,12.5,8.8,4.8,2.1,0.8,9.8,16.7,0.2,0.1,0.3,.056,-2.3,-1.9,-4.2,-0.1,,jonesja04
419,Brandon Sampson,21,CHI,SG,14,2,214,8.5,.567,.483,.100,1.5,6.7,4.1,6.8,1.8,1.2,16.1,15.2,-0.1,0.1,0.0,.010,-3.9,-0.9,-4.7,-0.1,,sampsbr01
420,Lorenzo Brown,28,TOR,PG,26,0,212,6.3,.380,.394,.042,2.6,12.9,7.9,17.3,2.7,2.0,18.1,17.9,-0.5,0.3,-0.1,-0.027,-5.4,1.9,-3.5,-0.1,,brownlo01
421,Theo Pinson,23,BRK,SG,18,0,211,8.1,.490,.630,.301,2.0,15.9,9.0,14.1,1.4,0.0,17.9,20.0,-0.2,0.2,0.0,.004,-3.6,0.4,-3.2,-0.1,,pinsoth01
422,Edmond Sumner,23,IND,PG,23,2,210,7.6,.443,.422,.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,-0.2,0.3,0.1,.020,-5.8,0.5,-5.3,-0.2,,sumneed01
423,Jacob Evans,21,GSW,SG,30,1,204,3.5,.374,.283,.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.030,-6.9,-1.2,-8.2,-0.3,,evansja02
424,Daniel Hamilton,23,ATL,SG,19,3,204,7.1,.455,.383,.100,5.0,19.5,12.1,14.5,1.4,0.4,20.3,15.7,-0.2,0.1,-0.1,-0.024,-3.6,-0.5,-4.1,-0.1,,hamilda02
425,Khyri Thomas,22,DET,SG,26,0,195,6.2,.413,.507,.159,2.2,9.3,5.6,6.0,1.8,2.2,5.1,17.2,-0.2,0.2,0.0,.005,-4.9,-0.1,-5.0,-0.2,,thomakh01
426,Deng Adel,21,CLE,SF,19,3,194,2.7,.424,.639,.111,1.6,9.6,5.4,3.4,0.3,1.8,13.7,9.9,-0.2,0.0,-0.2,-0.054,-5.9,-1.6,-7.5,-0.3,,adelde01
427,Jason Smith,32,3TM,C,20,1,190,9.8,.492,.441,.271,9.0,20.2,14.6,9.7,0.7,3.1,16.4,17.5,0.0,0.2,0.2,.038,-3.7,-1.0,-4.7,-0.1,,smithja02
427,Jason Smith,32,WAS,C,12,1,130,11.7,.520,.270,.324,9.0,22.1,15.4,12.3,0.4,3.2,14.2,16.1,0.1,0.1,0.2,.070,-2.7,-0.7,-3.4,0.0,,smithja02
427,Jason Smith,32,MIL,PF,6,0,40,6.3,.468,.692,.154,8.1,19.2,14.0,3.1,2.3,4.2,26.5,19.8,-0.1,0.1,0.0,-0.020,-6.8,-0.1,-6.9,-0.1,,smithja02
427,Jason Smith,32,NOP,C,2,0,20,4.6,.405,.778,.222,10.5,10.2,10.4,6.2,0.0,0.0,9.2,22.3,0.0,0.0,0.0,-0.049,-4.4,-4.4,-8.8,0.0,,smithja02
428,John Henson,28,MIL,C,14,0,188,17.1,.553,.463,.149,9.2,28.0,19.2,10.1,1.7,4.9,14.4,18.6,0.1,0.4,0.6,.146,0.4,2.1,2.5,0.2,,hensojo01
429,Andrew Harrison,24,3TM,PG,17,0,187,5.8,.443,.472,.340,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,-0.1,0.0,-0.1,-0.027,-5.8,-1.2,-7.1,-0.2,,harrian01
429,Andrew Harrison,24,MEM,PG,1,0,5,4.6,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,-0.013,-11.2,-4.2,-15.4,0.0,,harrian01
429,Andrew Harrison,24,CLE,PG,10,0,144,6.6,.467,.359,.410,3.0,8.9,5.8,16.3,1.4,1.2,17.8,17.0,-0.1,0.0,-0.1,-0.022,-5.6,-0.6,-6.2,-0.2,,harrian01
429,Andrew Harrison,24,NOP,PG,6,0,38,3.1,.349,.833,.167,5.5,8.1,6.8,22.3,0.0,0.0,13.4,16.1,0.0,0.0,0.0,-0.051,-6.0,-3.2,-9.2,-0.1,,harrian01
430,Isaiah Thomas,29,DEN,SG,12,0,181,7.0,.437,.434,.273,3.0,4.8,3.9,18.6,1.4,0.5,14.0,30.4,-0.4,0.1,-0.3,-0.077,-4.0,-2.5,-6.5,-0.2,,thomais02
431,Caleb Swanigan,21,2TM,PF,21,0,178,4.7,.377,.132,.170,10.2,27.6,19.1,8.0,1.6,0.5,24.0,17.7,-0.5,0.2,-0.2,-0.060,-7.1,0.0,-7.2,-0.2,,swanica01
431,Caleb Swanigan,21,POR,PF,18,0,145,3.1,.372,.114,.159,9.8,28.0,19.1,6.2,1.3,0.0,25.4,18.4,-0.4,0.2,-0.3,-0.086,-7.9,-0.3,-8.2,-0.2,,swanica01
431,Caleb Swanigan,21,SAC,PF,3,0,33,11.7,.405,.222,.222,12.2,25.6,18.7,15.6,2.8,2.6,16.8,14.9,0.0,0.1,0.0,.053,-3.8,1.1,-2.7,0.0,,swanica01
432,Skal Labissière,22,2TM,PF,22,1,176,12.6,.593,.265,.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16.0,0.1,0.2,0.3,.089,-2.9,-0.1,-3.0,0.0,,labissk01
432,Skal Labissière,22,SAC,PF,13,0,113,7.0,.517,.367,.367,3.6,18.7,10.9,6.8,0.8,2.3,16.7,15.3,-0.1,0.1,0.0,.018,-5.6,-0.8,-6.4,-0.1,,labissk01
432,Skal Labissière,22,POR,PF,9,1,63,22.6,.716,.105,.316,8.7,23.2,16.1,11.9,2.3,3.8,15.6,17.2,0.2,0.1,0.3,.216,1.7,1.2,3.0,0.1,,labissk01
433,Yuta Watanabe,24,MEM,SF,15,0,174,3.3,.352,.314,.196,2.5,17.7,10.0,6.6,1.1,0.5,9.8,15.8,-0.4,0.2,-0.2,-0.065,-7.0,-2.1,-9.1,-0.3,,watanyu01
434,Miles Plumlee,30,ATL,C,18,0,173,18.9,.654,.000,.625,9.5,14.3,11.8,14.7,1.6,2.0,14.0,16.7,0.4,0.1,0.5,.145,1.6,0.0,1.6,0.2,,plumlmi01
435,Dairis Bertāns,29,NOP,SG,12,0,167,2.0,.362,.723,.000,1.3,4.3,2.8,7.2,0.3,0.0,4.1,12.0,-0.2,0.0,-0.2,-0.054,-5.6,-3.2,-8.8,-0.3,,bertada02
436,Walt Lemon Jr.,26,CHI,PG,6,3,167,16.3,.468,.057,.126,2.6,15.1,8.8,30.3,3.2,0.5,9.8,26.6,-0.1,0.2,0.1,.026,-2.4,0.2,-2.2,0.0,,lemonwa01
437,Chris Boucher,26,TOR,PF,28,0,163,22.2,.563,.487,.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,0.2,0.4,0.7,.194,-0.2,2.8,2.6,0.2,,bouchch01
438,Duncan Robinson,24,MIA,SF,15,1,161,7.6,.514,.761,.130,1.3,11.2,6.3,4.4,1.5,0.0,7.6,14.0,0.0,0.2,0.2,.051,-3.6,0.1,-3.5,-0.1,,robindu01
439,Ben McLemore,25,SAC,SG,19,0,158,10.5,.541,.641,.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,.055,-2.1,-1.4,-3.5,-0.1,,mclembe01
440,Johnathan Motley,23,LAC,PF,22,0,156,18.9,.563,.041,.548,12.6,21.7,17.3,11.7,1.5,1.5,15.0,28.8,0.1,0.2,0.3,.092,-1.2,-0.7,-1.9,0.0,,motlejo01
441,Ron Baker,25,2TM,SG,15,0,152,2.5,.309,.650,.300,0.7,7.1,3.8,12.8,1.9,0.6,18.1,7.8,-0.2,0.1,-0.1,-0.034,-7.7,0.7,-7.0,-0.2,,bakerro01
441,Ron Baker,25,NYK,SG,11,0,107,4.4,.376,.563,.375,1.0,6.0,3.4,16.1,2.3,0.0,13.9,8.6,0.0,0.0,0.0,.002,-7.7,1.1,-6.6,-0.1,,bakerro01
441,Ron Baker,25,WAS,SG,4,0,45,-2.0,.000,1.000,.000,0.0,9.8,4.8,5.1,1.1,1.9,33.3,5.7,-0.1,0.0,-0.1,-0.120,-7.9,0.0,-7.9,-0.1,,bakerro01
442,Miloš Teodosić,31,LAC,PG,15,0,150,6.5,.557,.675,.175,2.2,8.9,5.7,28.8,0.9,0.5,32.8,18.0,-0.1,0.1,-0.1,-0.019,-3.8,-1.7,-5.4,-0.1,,teodomi01
443,Ray Spalding,21,2TM,PF,14,3,148,14.6,.516,.064,.255,11.1,25.1,18.0,5.1,2.9,4.5,14.7,17.8,0.0,0.2,0.2,.051,-4.3,-0.8,-5.1,-0.1,,spaldra01
443,Ray Spalding,21,DAL,PF,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.000,-7.5,-5.0,-12.6,0.0,,spaldra01
443,Ray Spalding,21,PHO,PF,13,3,147,14.7,.516,.064,.255,11.1,25.3,18.1,5.2,2.9,4.5,14.7,17.9,0.0,0.2,0.2,.051,-4.3,-0.8,-5.1,-0.1,,spaldra01
444,Chimezie Metu,21,SAS,PF,29,0,145,6.4,.389,.034,.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2,,metuch01
445,Jemerrio Jones,23,LAL,SF,6,2,143,12.1,.398,.303,.061,11.8,23.4,17.7,11.4,2.3,2.9,12.9,11.3,0.0,0.2,0.2,.084,-2.2,2.4,0.2,0.1,,jonesje01
446,Anfernee Simons,19,POR,SG,20,1,141,11.1,.535,.460,.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,.020,-1.5,-3.7,-5.3,-0.1,,simonan01
447,Andrew Bogut,34,GSW,C,11,5,134,13.4,.523,.000,.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,0.1,0.2,0.3,.111,-3.7,0.8,-2.9,0.0,,bogutan01
448,C.J. Williams,28,MIN,SG,15,0,128,8.8,.550,.457,.029,0.8,5.9,3.3,12.9,2.2,0.0,12.4,13.3,0.1,0.1,0.1,.042,-3.8,0.2,-3.7,-0.1,,willicj01
449,JaKarr Sampson,25,CHI,SF,4,0,127,22.5,.633,.259,.389,4.2,23.4,13.7,5.3,1.5,2.0,5.9,23.1,0.3,0.1,0.5,.173,3.6,0.2,3.7,0.2,,sampsja02
450,Quincy Acy,28,PHO,PF,10,0,123,2.9,.379,.833,.556,2.7,20.1,11.3,8.2,0.4,2.7,15.2,9.2,-0.1,0.0,-0.1,-0.022,-7.6,-0.5,-8.1,-0.2,,acyqu01
451,Isaac Bonga,19,LAL,PG,22,0,120,6.0,.240,.242,.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7.0,2.2,-4.8,-0.1,,bongais01
