Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
389,Cory Alexander,31,CHA,SG,16,1,201,8.8,.451,.388,.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0.0,.002,-3.6,0.2,-3.4,-0.1,,alexaco01
390,Rod Strickland,38,HOU,PG,16,2,196,4.6,.295,.047,.233,1.8,13.9,8.0,29.7,0.8,0.8,25.2,15.2,-0.5,0.2,-0.2,-0.051,-5.3,0.0,-5.3,-0.2,,stricro02
391,Darrick Martin,33,LAC,PG,11,0,190,7.2,.392,.360,.160,2.0,4.3,3.2,22.8,1.7,0.0,10.1,14.5,0.0,0.1,0.1,.015,-3.6,0.0,-3.6,-0.1,,martida01
392,Reece Gaines,24,2TM,PG,21,0,187,3.5,.396,.280,.080,0.6,8.0,4.4,5.8,1.4,0.4,11.9,14.6,-0.3,0.1,-0.1,-0.034,-6.1,-0.4,-6.4,-0.2,,gainere01
392,Reece Gaines,24,HOU,PG,10,0,108,4.7,.452,.444,.148,0.0,11.6,5.9,4.5,1.5,0.0,12.2,14.3,-0.1,0.1,0.0,.017,-5.6,0.6,-5.0,-0.1,,gainere01
392,Reece Gaines,24,MIL,PG,11,0,79,1.9,.326,.087,.000,1.5,3.0,2.2,7.7,1.3,0.9,11.5,15.0,-0.2,0.0,-0.2,-0.104,-6.8,-1.7,-8.5,-0.1,,gainere01
393,Jamison Brewer,24,NYK,PG,18,0,185,4.0,.363,.405,.351,3.8,10.2,7.0,9.4,2.3,0.4,23.3,13.7,-0.4,0.1,-0.3,-0.074,-4.5,0.4,-4.2,-0.1,,breweja01
394,Zendon Hamilton,29,MIL,C,16,0,159,10.4,.480,.000,1.500,13.2,17.9,15.5,5.5,1.7,0.9,18.4,18.6,0.0,0.1,0.1,.038,-3.9,-1.7,-5.5,-0.1,,hamilze01
395,Kevin Ollie,32,PHI,PG,26,0,158,6.7,.400,.000,.290,2.1,11.5,6.8,17.9,1.6,0.0,14.6,11.5,-0.1,0.1,0.1,.025,-5.1,0.6,-4.5,-0.1,,ollieke01
396,Glenn Robinson,32,SAS,SF,9,0,157,17.2,.517,.078,.299,3.0,14.9,8.9,9.8,1.4,1.4,7.4,27.9,0.2,0.3,0.5,.147,0.1,0.6,0.7,0.1,,robingl01
397,Scott Williams,36,CLE,C,19,0,152,6.8,.360,.024,.268,11.4,11.9,11.6,7.8,1.4,2.9,9.8,15.1,-0.1,0.2,0.1,.025,-5.4,-0.7,-6.1,-0.2,,willisc01
398,Damone Brown,25,WAS,SF,14,0,152,7.4,.409,.177,.145,7.1,13.8,10.4,15.4,0.3,2.9,18.5,23.3,-0.3,0.1,-0.2,-0.073,-4.1,-2.1,-6.2,-0.2,,brownda02
399,Alex Garcia,24,NOH,SG,8,3,146,8.4,.409,.346,.077,5.5,6.8,6.1,22.1,1.5,0.6,13.0,19.7,-0.1,0.1,-0.1,-0.018,-2.7,-0.6,-3.4,0.0,,garcial01
400,Michael Stewart,29,ATL,PF,12,1,145,10.6,.519,.000,.333,16.1,16.1,16.1,5.2,2.2,2.7,19.9,9.3,0.1,0.1,0.2,.077,-4.0,-0.9,-4.9,-0.1,,stewami01
401,Smush Parker,23,2TM,PG,16,1,144,6.0,.493,.302,.302,3.2,6.4,4.8,16.8,1.8,0.0,28.1,21.5,-0.3,0.1,-0.1,-0.045,-5.2,-0.8,-6.0,-0.1,,parkesm01
401,Smush Parker,23,DET,PG,11,1,110,6.6,.489,.321,.464,2.2,7.4,4.8,16.3,1.5,0.0,22.9,18.7,-0.1,0.1,0.0,.009,-4.9,-0.4,-5.3,-0.1,,parkesm01
401,Smush Parker,23,PHO,PG,5,0,34,4.3,.500,.267,.000,6.6,3.0,4.7,18.3,2.9,0.0,37.5,30.8,-0.2,0.0,-0.2,-0.218,-6.0,-2.2,-8.1,0.0,,parkesm01
402,John Edwards,23,IND,C,25,1,139,5.1,.401,.000,.467,7.0,9.3,8.2,3.7,1.2,2.2,18.1,15.2,-0.2,0.1,-0.1,-0.035,-6.3,-1.7,-8.0,-0.2,,edwarjo01
403,Jahidi White,28,CHA,C,17,0,135,6.8,.432,.000,1.290,8.8,20.6,14.4,1.2,0.8,6.7,18.5,19.6,-0.3,0.2,-0.1,-0.046,-8.7,0.2,-8.5,-0.2,,whiteja01
404,Samaki Walker,28,WAS,PF,14,0,134,3.1,.371,.000,.097,6.5,8.7,7.6,4.5,1.2,3.9,19.8,13.1,-0.2,0.1,-0.1,-0.047,-6.9,-0.1,-7.0,-0.2,,walkesa01
405,Jared Reiner,22,CHI,C,19,2,132,2.3,.331,.000,.133,11.1,21.0,16.1,1.2,1.2,4.0,22.1,13.8,-0.3,0.3,0.0,-0.013,-9.7,1.2,-8.5,-0.2,,reineja01
406,Vlade Divac,36,LAL,C,15,0,130,10.5,.469,.000,.387,15.7,12.1,13.9,23.1,1.6,0.6,27.8,17.5,0.0,0.0,0.0,.013,-4.1,-1.3,-5.4,-0.1,,divacvl01
407,Ansu Sesay,28,GSW,SF,16,0,128,14.8,.466,.190,.571,14.6,17.8,16.1,14.9,0.8,1.7,13.2,20.9,0.1,0.1,0.2,.077,0.4,-0.3,0.1,0.1,,sesayan01
408,Aleksandar Radojević,28,UTA,C,12,6,128,-1.5,.406,.000,.526,8.5,18.9,13.6,7.0,0.0,1.3,39.1,13.8,-0.4,0.1,-0.3,-0.117,-10.7,-0.9,-11.6,-0.3,,radojal01
409,Justin Reed,23,BOS,SF,23,0,121,13.7,.576,.103,.517,7.9,7.6,7.7,12.9,1.3,0.6,12.3,15.1,0.2,0.1,0.3,.121,0.2,-1.1,-0.9,0.0,,reedju01
410,Jérôme Moïso,26,3TM,PF,20,1,120,12.3,.590,.056,.722,9.5,26.4,17.8,1.3,1.3,3.7,22.8,11.7,0.1,0.2,0.2,.098,-2.5,0.3,-2.1,0.0,,moisoje01
410,Jérôme Moïso,26,TOR,C,8,1,69,9.5,.540,.111,1.000,9.7,28.4,18.9,0.0,1.5,3.1,31.6,12.6,0.0,0.1,0.1,.039,-4.2,-0.3,-4.5,0.0,,moisoje01
410,Jérôme Moïso,26,NJN,C,8,0,24,17.0,.694,.000,1.000,14.8,20.3,17.5,0.0,0.0,3.4,14.8,13.2,0.1,0.0,0.1,.174,1.5,-0.8,0.8,0.0,,moisoje01
410,Jérôme Moïso,26,CLE,PF,4,0,27,15.3,.600,.000,.000,4.3,26.8,15.3,5.8,2.0,5.5,0.0,8.4,0.0,0.1,0.1,.181,-1.6,3.0,1.4,0.0,,moisoje01
411,Michael Bradley,25,3TM,PF,18,0,119,11.7,.600,.042,.333,7.6,18.7,13.2,6.7,0.4,1.2,15.4,12.1,0.1,0.1,0.2,.082,-1.6,-0.3,-1.9,0.0,,bradlmi01
411,Michael Bradley,25,ORL,PF,8,0,55,8.3,.429,.000,.000,6.2,22.1,14.3,5.1,0.9,2.6,12.5,6.3,0.0,0.1,0.1,.061,-2.0,1.2,-0.8,0.0,,bradlmi01
411,Michael Bradley,25,SAC,PF,8,0,48,12.1,.615,.000,.500,11.6,14.0,12.8,6.5,0.0,0.0,17.0,16.3,0.1,0.0,0.1,.076,-2.5,-2.2,-4.7,0.0,,bradlmi01
411,Michael Bradley,25,PHI,PF,2,0,16,22.0,.765,.200,.400,0.0,21.3,10.5,12.7,0.0,0.0,14.5,19.0,0.0,0.0,0.1,.174,2.3,0.0,2.4,0.0,,bradlmi01
412,James Thomas,24,2TM,PF,11,2,117,14.0,.574,.000,.300,17.3,19.0,18.3,5.4,1.8,2.4,23.6,11.6,0.1,0.1,0.2,.094,-1.3,-0.7,-1.9,0.0,,thomaja02
412,James Thomas,24,POR,PF,9,2,112,13.6,.581,.000,.333,16.1,19.8,18.0,5.6,1.9,2.5,25.3,11.3,0.1,0.1,0.2,.090,-1.6,-0.3,-2.0,0.0,,thomaja02
412,James Thomas,24,ATL,PF,2,0,5,21.8,.500,.000,.000,44.3,0.0,23.3,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,.181,6.1,-7.8,-1.6,0.0,,thomaja02
413,Mark Jones,29,ORL,SF,10,0,116,4.4,.325,.129,.323,5.9,6.7,6.3,7.5,2.2,1.2,7.8,14.5,-0.2,0.1,-0.1,-0.033,-5.9,-1.0,-6.9,-0.1,,jonesma03
414,Corsley Edwards,25,NOH,C,10,0,110,8.6,.372,.000,.387,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,0.0,0.1,0.1,.026,-4.9,-1.4,-6.2,-0.1,,edwarco01
415,Marcus Haislip,24,IND,PF,9,0,106,4.0,.373,.026,.289,5.7,11.1,8.4,5.2,1.0,1.4,12.3,22.1,-0.3,0.1,-0.2,-0.081,-7.7,-2.2,-9.9,-0.2,,haislma01
416,Daniel Santiago,28,MIL,C,11,0,105,4.3,.426,.000,.524,6.7,14.7,10.6,1.4,1.5,2.8,13.4,12.9,-0.1,0.1,0.0,.012,-8.6,-0.4,-9.1,-0.2,,santida01
417,Ha Seung-Jin,19,POR,C,19,0,104,2.5,.467,.000,.478,6.9,12.8,10.0,3.0,0.5,3.4,30.1,17.6,-0.3,0.1,-0.2,-0.094,-10.5,-1.7,-12.2,-0.3,,seungha01
418,Horace Jenkins,30,DET,PG,15,0,104,10.2,.414,.200,.289,3.4,6.7,5.1,15.2,2.6,0.7,12.1,26.1,-0.1,0.2,0.0,.006,-4.9,0.2,-4.7,-0.1,,jenkiho01
419,Dajuan Wagner,21,CLE,SG,11,0,102,5.0,.388,.473,.073,0.0,2.4,1.2,22.1,2.6,0.0,13.7,29.1,-0.3,0.1,-0.2,-0.099,-6.5,-2.6,-9.1,-0.2,,wagneda02
420,Jonathan Bender,24,IND,SF,7,0,93,5.8,.422,.125,.150,6.5,11.4,9.0,8.6,0.6,1.6,19.0,27.1,-0.3,0.1,-0.2,-0.120,-5.4,-2.1,-7.6,-0.1,,bendejo01
421,Wang Zhizhi,27,MIA,C,20,0,92,16.3,.521,.083,.333,7.9,14.6,11.4,9.2,1.7,1.6,10.8,23.4,0.1,0.1,0.2,.114,-0.3,-0.1,-0.4,0.0,,zhizhwa01
422,Jelani McCoy,27,ATL,C,10,0,88,6.2,.493,.000,.385,8.8,19.5,13.9,0.0,1.8,7.0,28.3,10.8,-0.1,0.1,0.0,-0.001,-8.4,1.5,-6.9,-0.1,,mccoyje01
423,Britton Johnsen,25,IND,SF,6,1,87,0.4,.273,.182,.000,7.0,6.7,6.9,7.6,0.6,0.0,12.0,13.8,-0.2,0.0,-0.2,-0.087,-8.6,-3.2,-11.8,-0.2,,johnsbr01
424,Tamar Slay,24,CHA,SG,8,0,78,1.5,.351,.308,.051,8.3,12.4,10.2,6.7,3.3,0.0,16.7,27.2,-0.4,0.1,-0.3,-0.166,-10.2,-0.4,-10.6,-0.2,,slayta01
425,Luis Flores,23,2TM,PG,16,0,77,10.1,.586,.345,.069,1.5,3.0,2.2,24.5,1.3,0.0,26.9,23.5,-0.1,0.0,0.0,-0.020,-2.1,-2.7,-4.8,0.0,,florelu01
425,Luis Flores,23,GSW,PG,15,0,73,8.8,.574,.333,.074,0.0,3.1,1.5,25.9,1.4,0.0,28.3,23.5,-0.1,0.0,-0.1,-0.039,-3.4,-2.8,-6.1,-0.1,,florelu01
425,Luis Flores,23,DEN,PG,1,0,4,33.7,.750,.500,.000,29.0,0.0,14.4,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,.324,21.7,-1.2,20.5,0.0,,florelu01
426,Omar Cook,23,TOR,PG,5,0,74,17.0,.432,.167,.250,3.0,7.8,5.4,48.7,4.2,1.0,18.4,20.2,0.0,0.1,0.1,.067,1.1,1.1,2.2,0.1,,cookom01
427,Bruno Šundov,24,NYK,C,21,0,73,1.2,.330,.081,.054,9.6,11.3,10.5,4.6,1.5,2.1,13.7,27.4,-0.3,0.0,-0.3,-0.174,-10.4,-3.3,-13.6,-0.2,,sundobr01
428,Erik Daniels,22,SAC,SF,21,0,72,4.6,.361,.111,.000,10.9,17.1,14.0,7.7,1.4,0.0,25.0,14.8,-0.1,0.1,-0.1,-0.061,-6.1,-1.5,-7.6,-0.1,,danieer01
429,Robert Swift,19,SEA,C,16,0,72,5.2,.501,.000,.818,1.7,6.8,4.2,4.2,0.8,7.6,21.1,12.2,0.0,0.1,0.0,.004,-7.6,1.9,-5.7,-0.1,,swiftro01
430,Mamadou N'Diaye,29,LAC,C,11,0,72,10.6,.433,.050,.350,15.5,14.6,15.0,2.2,0.7,5.2,0.0,14.8,0.1,0.1,0.2,.115,-4.0,-0.5,-4.5,0.0,,ndiayma02
431,Frank Williams,24,CHI,SG,9,0,71,0.3,.150,.200,.000,3.2,6.3,4.7,22.9,1.5,3.2,13.0,14.5,-0.3,0.1,-0.2,-0.102,-6.6,2.1,-4.5,0.0,,willifr02
432,Dion Glover,26,SAS,SG,7,0,68,14.0,.473,.364,.455,5.2,13.8,9.5,9.5,2.4,3.2,7.0,19.4,0.1,0.1,0.2,.150,-0.5,3.0,2.4,0.1,,glovedi01
433,Mateen Cleaves,27,SEA,PG,14,0,65,9.1,.412,.143,.286,3.8,7.5,5.6,16.5,1.7,0.0,11.3,12.6,0.0,0.0,0.0,.029,-2.1,-2.0,-4.1,0.0,,cleavma01
434,Kaniel Dickens,26,NJN,SF,11,0,61,6.7,.437,.643,.143,5.8,12.0,8.9,2.6,1.8,1.3,11.8,13.0,0.0,0.1,0.0,.036,-2.5,-1.0,-3.5,0.0,,dickeka01
435,D.J. Mbenga,24,DAL,C,15,1,58,3.8,.476,.000,.286,5.9,9.4,7.7,0.0,0.0,6.4,24.1,16.0,-0.1,0.1,0.0,-0.029,-9.2,-0.4,-9.6,-0.1,,mbengdj01
436,Tremaine Fowlkes,28,IND,SF,8,0,56,7.5,.531,.176,.118,6.5,10.5,8.5,0.0,2.0,0.0,21.9,19.6,-0.1,0.1,0.0,-0.028,-6.2,-1.9,-8.1,-0.1,,fowlktr01
437,Kedrick Brown,23,PHI,SF,8,0,55,9.7,.577,.500,1.667,2.0,20.7,11.2,10.3,2.8,1.4,32.5,12.4,0.0,0.1,0.1,.060,-3.8,2.2,-1.6,0.0,,brownke01
438,Voshon Lenard,31,DEN,SG,3,1,54,15.1,.491,.462,.308,0.0,12.7,6.4,19.0,1.0,0.0,6.3,26.0,0.0,0.0,0.1,.082,1.2,-0.8,0.4,0.0,,lenarvo01
439,Ndudi Ebi,20,MIN,SG,2,0,54,17.8,.541,.048,.429,13.3,20.3,16.9,3.3,1.0,1.3,10.7,24.0,0.1,0.1,0.1,.116,-1.1,-1.3,-2.4,0.0,,ebind01
440,Derrick Coleman,37,DET,C,5,0,50,1.2,.294,.143,.214,7.1,27.9,17.6,0.0,0.0,0.0,11.5,16.3,-0.1,0.1,-0.1,-0.049,-6.7,-3.7,-10.5,-0.1,,colemde01
441,Andrew DeClercq,31,ORL,C,8,0,49,5.6,.436,.000,.333,16.2,6.8,11.4,0.0,2.1,0.0,8.8,10.1,0.0,0.0,0.1,.061,-6.0,-1.3,-7.3,-0.1,,declean01
442,Luke Jackson,23,CLE,SF,10,0,43,16.3,.489,.222,.222,5.4,11.2,8.2,13.4,0.0,0.0,6.3,33.3,0.1,0.0,0.1,.085,4.0,-3.5,0.5,0.0,,jackslu02
443,Qyntel Woods,23,MIA,SF,3,0,40,7.7,.417,.000,.000,6.1,11.2,8.8,0.0,5.3,0.0,14.3,16.3,-0.1,0.1,0.0,.024,-6.9,1.3,-5.6,0.0,,woodsqy01
444,Lonny Baxter,26,NOH,PF,4,0,36,-8.0,.253,.000,.182,12.6,13.7,13.2,0.0,0.0,0.0,25.2,20.5,-0.2,0.0,-0.2,-0.266,-16.2,-5.7,-21.8,-0.2,,baxtelo01
445,Awvee Storey,27,NJN,SG,9,0,32,6.9,.368,.200,.200,14.8,3.8,9.4,5.2,0.0,0.0,0.0,16.0,0.0,0.0,0.0,.026,-2.0,-4.0,-6.0,0.0,,storeaw01
446,Paul Shirley,27,PHO,PF,9,0,30,9.9,.470,.000,.364,3.7,3.4,3.6,14.7,0.0,0.0,7.3,20.0,0.0,0.0,0.0,.031,-3.2,-3.0,-6.2,0.0,,shirlpa01
447,Andre Emmett,22,MEM,SG,8,0,28,0.9,.427,.000,.833,0.0,8.5,4.3,0.0,0.0,0.0,10.9,15.5,0.0,0.0,0.0,-0.038,-9.3,-2.5,-11.8,-0.1,,emmetan01
448,Mark Pope,32,DEN,PF,9,0,27,10.0,.333,.000,.000,21.5,12.7,17.1,5.3,1.9,5.6,14.3,11.6,0.0,0.0,0.0,.070,-4.6,-0.2,-4.9,0.0,,popema01
449,Dorell Wright,19,MIA,SF,3,0,27,5.2,.306,.364,.091,0.0,4.2,2.2,16.7,7.8,0.0,20.8,24.9,-0.1,0.1,-0.1,-0.134,-9.0,1.7,-7.2,0.0,,wrighdo01
450,Torraye Braggs,28,HOU,PF,7,0,24,11.6,.429,.000,.000,34.9,23.7,29.2,0.0,0.0,0.0,22.2,17.7,0.0,0.0,0.0,.073,-4.4,-6.3,-10.7,0.0,,braggto01
451,Lawrence Funderburke,34,CHI,PF,2,0,21,13.1,.549,.000,.833,5.4,10.6,8.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.1,.161,-1.3,-2.0,-3.3,0.0,,fundela01
452,Peter John Ramos,19,WAS,C,6,0,20,8.2,.506,.000,.200,5.4,17.5,11.2,0.0,0.0,3.7,21.6,30.3,-0.1,0.0,0.0,-0.108,-7.7,-2.3,-10.0,0.0,,ramospe01
453,Maurice Baker,25,2TM,PG,5,0,19,-0.2,.000,.000,.000,6.3,5.8,6.1,7.2,2.8,0.0,50.0,4.8,0.0,0.0,0.0,-0.057,-8.7,1.6,-7.1,0.0,,bakerma01
453,Maurice Baker,25,LAC,PG,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.009,-5.9,-2.0,-7.9,0.0,,bakerma01
453,Maurice Baker,25,POR,PG,4,0,18,-0.2,.000,.000,.000,6.7,6.2,6.4,7.6,3.0,0.0,50.0,5.1,0.0,0.0,0.0,-0.059,-8.9,1.8,-7.0,0.0,,bakerma01
454,Yuta Tabuse,24,PHO,PG,4,0,17,15.6,.451,.167,.667,13.2,12.0,12.6,22.4,0.0,0.0,11.4,22.5,0.0,0.0,0.0,.129,2.0,-1.9,0.1,0.0,,tabusyu01
455,Geno Carlisle,28,POR,SG,6,0,16,18.1,.709,.000,2.000,7.5,0.0,3.6,10.3,0.0,0.0,15.1,19.1,0.1,0.0,0.1,.173,2.9,-2.3,0.6,0.0,,carlige01
456,Donnell Harvey,24,NJN,PF,3,0,16,35.2,1.064,.000,2.000,14.8,38.1,26.3,11.0,3.4,5.1,21.0,14.0,0.1,0.0,0.2,.484,7.2,5.8,13.0,0.1,,harvedo01
457,Linton Johnson,24,SAS,SF,2,0,15,-3.4,.000,.500,.000,0.0,23.4,11.7,0.0,3.6,0.0,33.3,9.3,-0.1,0.0,0.0,-0.122,-10.8,0.9,-9.9,0.0,,johnsli01
458,Ibo Kutluay,30,SEA,SG,5,0,12,-12.9,.000,.000,.000,0.0,10.2,5.1,0.0,0.0,0.0,66.7,11.6,-0.1,0.0,-0.1,-0.348,-15.8,-4.6,-20.3,-0.1,,kutluib01
459,Kirk Penney,24,LAC,SG,4,0,12,-4.3,.333,.333,.000,0.0,9.7,5.0,12.9,0.0,0.0,40.0,19.3,-0.1,0.0,-0.1,-0.276,-9.9,-5.2,-15.1,0.0,,penneki01
460,Tony Bobbitt,25,LAL,SG,2,0,12,11.7,.500,.400,.000,0.0,28.0,14.1,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,.059,-2.1,-2.0,-4.1,0.0,,bobbito01
461,Pavel Podkolzin,20,DAL,C,5,0,10,-12.1,.568,,,0.0,21.9,11.2,0.0,0.0,0.0,69.4,12.9,-0.1,0.0,0.0,-0.214,-25.2,-0.2,-25.4,0.0,,podkopa01
462,Anthony Miller,33,ATL,PF,2,0,9,16.9,.667,.000,.000,0.0,13.6,6.5,21.4,5.8,0.0,25.0,19.9,0.0,0.0,0.0,.091,-3.3,5.6,2.3,0.0,,millean01
463,Jackie Butler,19,NYK,C,3,0,5,90.3,1.025,.000,.500,0.0,0.0,0.0,0.0,10.6,0.0,17.0,53.7,0.1,0.0,0.1,1.333,37.1,18.6,55.7,0.1,,butleja01
464,Brandin Knight,23,HOU,PG,1,0,3,-1.2,.000,.000,.000,0.0,0.0,0.0,46.5,0.0,0.0,0.0,15.7,0.0,0.0,0.0,-0.205,-4.1,-5.4,-9.4,0.0,,knighbr02
,League Average,,,,,,,,.529,.196,.324,5.7,14.3,10.0,15.0,1.6,1.5,13.1,19.9,,,,,,,,,,-9999
